2021-12-07 21:54:31 - INFO - saving to ./results/2021-12-07_21-54-31
2021-12-07 21:54:31 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-54-31', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:54:31 - INFO - creating model fake generator (student)
2021-12-07 21:54:31 - INFO - creating model real generator (student)
2021-12-07 21:54:33 - INFO - number of parameters: 11094154
2021-12-07 21:54:35 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.007 (1.007)	Data 0.166 (0.166)	Loss 2.3175 (2.3175)	Prec@1 11.719 (11.719)	Prec@5 54.688 (54.688)
2021-12-07 21:54:54 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.085 (0.090)	Data 0.000 (0.001)	Loss 2.2443 (2.3856)	Prec@1 25.000 (21.330)	Prec@5 75.781 (73.566)
2021-12-07 21:54:55 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.3045 (2.3808)	Prec@1 26.562 (21.437)	Prec@5 72.656 (73.710)
2021-12-07 21:54:56 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.2446 (2.3773)	Prec@1 25.781 (21.526)	Prec@5 82.031 (73.920)
2021-12-07 21:54:57 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.086 (0.089)	Data 0.000 (0.001)	Loss 2.3387 (2.3750)	Prec@1 25.781 (21.615)	Prec@5 82.812 (74.144)
2021-12-07 21:54:58 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.3613 (2.3723)	Prec@1 25.781 (21.763)	Prec@5 78.906 (74.357)
2021-12-07 21:54:59 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 1.9472 (2.3671)	Prec@1 30.469 (21.864)	Prec@5 84.375 (74.575)
2021-12-07 21:54:59 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.3541 (2.3632)	Prec@1 21.094 (21.947)	Prec@5 78.906 (74.785)
2021-12-07 21:55:00 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.1321 (2.3586)	Prec@1 26.562 (22.028)	Prec@5 81.250 (74.977)
2021-12-07 21:55:01 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.2854 (2.3530)	Prec@1 27.344 (22.131)	Prec@5 82.031 (75.219)
2021-12-07 21:55:02 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.1511 (2.3455)	Prec@1 25.781 (22.330)	Prec@5 80.469 (75.453)
2021-12-07 21:55:03 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.087 (0.089)	Data 0.000 (0.001)	Loss 2.0248 (2.3413)	Prec@1 34.375 (22.503)	Prec@5 80.469 (75.604)
2021-12-07 21:55:04 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.086 (0.088)	Data 0.000 (0.001)	Loss 2.3971 (2.3347)	Prec@1 22.656 (22.640)	Prec@5 82.031 (75.850)
2021-12-07 21:55:05 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 1.9851 (2.3287)	Prec@1 31.250 (22.823)	Prec@5 85.938 (76.075)
2021-12-07 21:55:05 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 2.3437 (2.3230)	Prec@1 22.656 (22.931)	Prec@5 75.781 (76.231)
2021-12-07 21:55:06 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 1.9757 (2.3174)	Prec@1 34.375 (23.061)	Prec@5 86.719 (76.409)
2021-12-07 21:55:07 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.086 (0.088)	Data 0.000 (0.001)	Loss 1.9575 (2.3118)	Prec@1 27.344 (23.146)	Prec@5 85.938 (76.622)
2021-12-07 21:55:09 - INFO - TRAINING - Epoch: [0][390/391]	Time 0.620 (0.090)	Data 0.000 (0.000)	Loss 2.2228 (2.3058)	Prec@1 26.250 (23.278)	Prec@5 75.000 (76.740)
