2021-12-07 22:20:45 - INFO - saving to ./results/2021-12-07_22-20-45
2021-12-07 22:20:45 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_22-20-45', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 22:20:45 - INFO - creating model fake generator (student)
2021-12-07 22:20:45 - INFO - creating model real generator (student)
2021-12-07 22:20:46 - INFO - number of parameters: 11094154
2021-12-07 22:20:48 - INFO - TRAINING - Epoch: [0][0/391]	Time 0.990 (0.990)	Data 0.156 (0.156)	Loss 2.4067 (2.4067)	Prec@1 9.375 (9.375)	Prec@5 41.406 (41.406)
2021-12-07 22:20:57 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.086 (0.093)	Data 0.000 (0.001)	Loss 2.3872 (2.3796)	Prec@1 16.406 (19.559)	Prec@5 74.219 (70.059)
2021-12-07 22:20:58 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.087 (0.094)	Data 0.000 (0.001)	Loss 2.0437 (2.3633)	Prec@1 26.562 (19.873)	Prec@5 83.594 (70.706)
2021-12-07 22:20:59 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.085 (0.094)	Data 0.000 (0.001)	Loss 2.1523 (2.3514)	Prec@1 21.094 (20.080)	Prec@5 83.594 (71.344)
2021-12-07 22:21:00 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.107 (0.093)	Data 0.000 (0.001)	Loss 2.1075 (2.3362)	Prec@1 16.406 (20.279)	Prec@5 81.250 (71.858)
2021-12-07 22:21:01 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.085 (0.093)	Data 0.000 (0.001)	Loss 2.0721 (2.3214)	Prec@1 28.125 (20.556)	Prec@5 80.469 (72.299)
2021-12-07 22:21:02 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.085 (0.093)	Data 0.000 (0.001)	Loss 2.1262 (2.3035)	Prec@1 18.750 (20.914)	Prec@5 83.594 (72.748)
2021-12-07 22:21:03 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.085 (0.092)	Data 0.000 (0.001)	Loss 2.2578 (2.2890)	Prec@1 22.656 (21.199)	Prec@5 71.094 (73.145)
2021-12-07 22:21:04 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.088 (0.092)	Data 0.000 (0.001)	Loss 2.1369 (2.2738)	Prec@1 25.781 (21.452)	Prec@5 75.781 (73.571)
2021-12-07 22:21:05 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.085 (0.092)	Data 0.000 (0.001)	Loss 1.9173 (2.2600)	Prec@1 35.156 (21.715)	Prec@5 82.031 (73.937)
2021-12-07 22:21:05 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.085 (0.092)	Data 0.000 (0.001)	Loss 1.9043 (2.2465)	Prec@1 26.562 (21.922)	Prec@5 82.031 (74.331)
2021-12-07 22:21:06 - INFO - TRAINING - Epoch: [0][210/391]	Time 0.099 (0.091)	Data 0.000 (0.001)	Loss 1.9805 (2.2366)	Prec@1 21.875 (22.130)	Prec@5 80.469 (74.567)
2021-12-07 22:21:07 - INFO - TRAINING - Epoch: [0][220/391]	Time 0.085 (0.091)	Data 0.000 (0.001)	Loss 1.7888 (2.2244)	Prec@1 30.469 (22.310)	Prec@5 89.062 (74.869)
2021-12-07 22:21:08 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.089 (0.091)	Data 0.000 (0.001)	Loss 1.8563 (2.2135)	Prec@1 27.344 (22.474)	Prec@5 84.375 (75.098)
2021-12-07 22:21:09 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.110 (0.092)	Data 0.000 (0.001)	Loss 1.9085 (2.2020)	Prec@1 31.250 (22.718)	Prec@5 84.375 (75.418)
2021-12-07 22:21:10 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.108 (0.093)	Data 0.000 (0.001)	Loss 1.9553 (2.1918)	Prec@1 29.688 (22.846)	Prec@5 82.031 (75.716)
2021-12-07 22:21:11 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.090 (0.093)	Data 0.000 (0.001)	Loss 2.1055 (2.1824)	Prec@1 25.781 (23.018)	Prec@5 75.781 (75.973)
2021-12-07 22:21:12 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.098 (0.093)	Data 0.000 (0.001)	Loss 2.0482 (2.1749)	Prec@1 28.906 (23.198)	Prec@5 78.906 (76.142)
2021-12-07 22:21:13 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.087 (0.093)	Data 0.000 (0.001)	Loss 1.9814 (2.1658)	Prec@1 24.219 (23.465)	Prec@5 83.594 (76.357)
2021-12-07 22:21:14 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.085 (0.092)	Data 0.000 (0.001)	Loss 1.8513 (2.1582)	Prec@1 39.062 (23.628)	Prec@5 80.469 (76.528)
2021-12-07 22:21:15 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.085 (0.092)	Data 0.000 (0.001)	Loss 1.9284 (2.1518)	Prec@1 34.375 (23.809)	Prec@5 80.469 (76.646)
2021-12-07 22:21:16 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.088 (0.092)	Data 0.000 (0.001)	Loss 2.0382 (2.1457)	Prec@1 23.438 (23.927)	Prec@5 86.719 (76.839)
2021-12-07 22:21:17 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.085 (0.092)	Data 0.000 (0.001)	Loss 2.0239 (2.1386)	Prec@1 26.562 (24.048)	Prec@5 82.812 (76.981)
2021-12-07 22:21:17 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.084 (0.092)	Data 0.000 (0.001)	Loss 2.1118 (2.1327)	Prec@1 17.969 (24.195)	Prec@5 75.781 (77.110)
2021-12-07 22:21:18 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.092 (0.092)	Data 0.000 (0.001)	Loss 1.9019 (2.1263)	Prec@1 32.812 (24.324)	Prec@5 85.156 (77.257)
2021-12-07 22:21:19 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.090 (0.092)	Data 0.000 (0.001)	Loss 1.7582 (2.1200)	Prec@1 29.688 (24.472)	Prec@5 86.719 (77.444)
2021-12-07 22:21:20 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.085 (0.091)	Data 0.000 (0.001)	Loss 2.0768 (2.1161)	Prec@1 19.531 (24.496)	Prec@5 80.469 (77.567)
2021-12-07 22:21:21 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.093 (0.091)	Data 0.000 (0.001)	Loss 2.0102 (2.1121)	Prec@1 24.219 (24.629)	Prec@5 84.375 (77.666)
2021-12-07 22:21:22 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.087 (0.091)	Data 0.000 (0.000)	Loss 1.8941 (2.1085)	Prec@1 27.344 (24.670)	Prec@5 89.062 (77.795)
2021-12-07 22:21:23 - INFO - TRAINING - Epoch: [0][390/391]	Time 0.644 (0.093)	Data 0.000 (0.000)	Loss 2.0766 (2.1054)	Prec@1 22.500 (24.760)	Prec@5 78.750 (77.904)
