2021-12-07 21:30:01 - INFO - saving to ./results/2021-12-07_21-30-01
2021-12-07 21:30:01 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-30-01', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:30:01 - INFO - creating model fake generator (student)
2021-12-07 21:30:02 - INFO - creating model real generator (student)
2021-12-07 21:30:03 - INFO - number of parameters: 20798602
2021-12-07 21:30:06 - INFO - TRAINING - Epoch: [0][0/391]	Time 2.473 (2.473)	Data 0.163 (0.163)	Loss 2.3925 (2.3925)	Prec@1 11.719 (11.719)	Prec@5 52.344 (52.344)
2021-12-07 21:31:23 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.312 (0.316)	Data 0.000 (0.001)	Loss 2.4000 (2.5795)	Prec@1 14.062 (15.809)	Prec@5 68.750 (64.196)
2021-12-07 21:31:26 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.310 (0.316)	Data 0.000 (0.001)	Loss 2.5223 (2.5744)	Prec@1 13.281 (15.924)	Prec@5 69.531 (64.485)
2021-12-07 21:31:29 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.311 (0.316)	Data 0.000 (0.001)	Loss 2.6427 (2.5695)	Prec@1 12.500 (16.060)	Prec@5 57.031 (64.668)
2021-12-07 21:31:32 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.313 (0.315)	Data 0.000 (0.001)	Loss 2.3703 (2.5641)	Prec@1 27.344 (16.217)	Prec@5 75.000 (64.888)
2021-12-07 21:31:35 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.312 (0.315)	Data 0.000 (0.001)	Loss 2.3442 (2.5568)	Prec@1 19.531 (16.385)	Prec@5 73.438 (65.139)
2021-12-07 21:31:39 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.312 (0.315)	Data 0.000 (0.001)	Loss 2.1938 (2.5496)	Prec@1 23.438 (16.520)	Prec@5 71.875 (65.384)
2021-12-07 21:31:42 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.311 (0.315)	Data 0.000 (0.001)	Loss 2.3935 (2.5455)	Prec@1 12.500 (16.585)	Prec@5 74.219 (65.580)
2021-12-07 21:31:45 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.314 (0.315)	Data 0.000 (0.001)	Loss 2.2144 (2.5402)	Prec@1 29.688 (16.742)	Prec@5 71.875 (65.851)
2021-12-07 21:31:48 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.311 (0.315)	Data 0.000 (0.001)	Loss 2.3988 (2.5369)	Prec@1 18.750 (16.817)	Prec@5 75.781 (66.047)
2021-12-07 21:31:51 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.314 (0.315)	Data 0.000 (0.001)	Loss 2.4930 (2.5340)	Prec@1 19.531 (16.892)	Prec@5 71.875 (66.193)
2021-12-07 21:31:54 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.315 (0.315)	Data 0.000 (0.001)	Loss 2.4295 (2.5288)	Prec@1 25.781 (17.074)	Prec@5 71.875 (66.382)
2021-12-07 21:31:57 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.316 (0.315)	Data 0.000 (0.001)	Loss 2.4633 (2.5235)	Prec@1 18.750 (17.207)	Prec@5 75.781 (66.620)
2021-12-07 21:32:00 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.314 (0.315)	Data 0.000 (0.001)	Loss 2.5029 (2.5206)	Prec@1 17.188 (17.291)	Prec@5 65.625 (66.754)
2021-12-07 21:32:04 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.315 (0.314)	Data 0.000 (0.000)	Loss 2.5017 (2.5168)	Prec@1 14.844 (17.356)	Prec@5 71.875 (66.835)
2021-12-07 21:32:08 - INFO - TRAINING - Epoch: [0][390/391]	Time 1.803 (0.318)	Data 0.000 (0.000)	Loss 2.3578 (2.5116)	Prec@1 22.500 (17.460)	Prec@5 65.000 (67.014)
