2021-12-07 21:38:48 - INFO - saving to ./results/2021-12-07_21-38-48
2021-12-07 21:38:48 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-38-48', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:38:48 - INFO - creating model fake generator (student)
2021-12-07 21:38:48 - INFO - creating model real generator (student)
2021-12-07 21:38:49 - INFO - number of parameters: 11094154
2021-12-07 21:38:52 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.892 (1.892)	Data 0.185 (0.185)	Loss 2.4070 (2.4070)	Prec@1 13.281 (13.281)	Prec@5 47.656 (47.656)
2021-12-07 21:39:21 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.272 (0.282)	Data 0.000 (0.002)	Loss 2.5506 (2.4943)	Prec@1 23.438 (18.546)	Prec@5 69.531 (67.997)
2021-12-07 21:39:24 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.270 (0.281)	Data 0.000 (0.002)	Loss 2.3829 (2.4980)	Prec@1 18.750 (18.498)	Prec@5 71.094 (68.175)
2021-12-07 21:39:27 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.273 (0.280)	Data 0.000 (0.001)	Loss 2.9584 (2.4951)	Prec@1 15.625 (18.720)	Prec@5 67.188 (68.619)
2021-12-07 21:39:30 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.271 (0.279)	Data 0.000 (0.001)	Loss 2.3684 (2.4968)	Prec@1 20.312 (18.739)	Prec@5 75.000 (68.839)
2021-12-07 21:39:32 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.271 (0.279)	Data 0.000 (0.001)	Loss 2.3576 (2.4969)	Prec@1 24.219 (18.916)	Prec@5 71.094 (68.952)
2021-12-07 21:39:35 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.273 (0.278)	Data 0.000 (0.001)	Loss 2.3179 (2.4950)	Prec@1 28.125 (19.051)	Prec@5 77.344 (69.211)
2021-12-07 21:39:38 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.272 (0.278)	Data 0.000 (0.001)	Loss 2.4103 (2.4905)	Prec@1 23.438 (19.239)	Prec@5 72.656 (69.394)
2021-12-07 21:39:40 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.272 (0.277)	Data 0.000 (0.001)	Loss 2.1930 (2.4865)	Prec@1 22.656 (19.367)	Prec@5 81.250 (69.635)
2021-12-07 21:39:43 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.273 (0.277)	Data 0.000 (0.001)	Loss 2.1720 (2.4814)	Prec@1 28.906 (19.507)	Prec@5 75.781 (69.916)
2021-12-07 21:39:46 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.273 (0.277)	Data 0.000 (0.001)	Loss 2.6268 (2.4853)	Prec@1 21.875 (19.586)	Prec@5 67.188 (69.850)
2021-12-07 21:39:49 - INFO - TRAINING - Epoch: [0][210/391]	Time 0.272 (0.276)	Data 0.000 (0.001)	Loss 2.6450 (2.4894)	Prec@1 23.438 (19.668)	Prec@5 73.438 (69.942)
2021-12-07 21:39:51 - INFO - TRAINING - Epoch: [0][220/391]	Time 0.273 (0.276)	Data 0.000 (0.001)	Loss 2.4603 (2.4875)	Prec@1 19.531 (19.729)	Prec@5 71.094 (70.118)
2021-12-07 21:39:54 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.271 (0.276)	Data 0.000 (0.001)	Loss 2.2874 (2.4832)	Prec@1 25.000 (19.873)	Prec@5 73.438 (70.326)
2021-12-07 21:39:57 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.275 (0.276)	Data 0.000 (0.001)	Loss 2.3063 (2.4789)	Prec@1 25.000 (19.956)	Prec@5 72.656 (70.397)
2021-12-07 21:39:59 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.273 (0.275)	Data 0.000 (0.001)	Loss 2.4147 (2.4774)	Prec@1 23.438 (19.979)	Prec@5 70.312 (70.490)
2021-12-07 21:40:02 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.279 (0.275)	Data 0.000 (0.001)	Loss 2.3239 (2.4718)	Prec@1 16.406 (20.049)	Prec@5 71.094 (70.588)
2021-12-07 21:40:05 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.275 (0.275)	Data 0.000 (0.001)	Loss 2.1271 (2.4633)	Prec@1 21.094 (20.194)	Prec@5 77.344 (70.808)
2021-12-07 21:40:08 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.274 (0.275)	Data 0.000 (0.001)	Loss 2.2969 (2.4551)	Prec@1 20.312 (20.312)	Prec@5 75.781 (71.058)
2021-12-07 21:40:10 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.279 (0.275)	Data 0.000 (0.001)	Loss 2.3517 (2.4481)	Prec@1 22.656 (20.425)	Prec@5 74.219 (71.207)
2021-12-07 21:40:13 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.277 (0.275)	Data 0.000 (0.001)	Loss 2.1468 (2.4430)	Prec@1 29.688 (20.588)	Prec@5 78.125 (71.400)
2021-12-07 21:40:16 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.274 (0.275)	Data 0.000 (0.001)	Loss 2.1004 (2.4381)	Prec@1 26.562 (20.707)	Prec@5 76.562 (71.526)
2021-12-07 21:40:19 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.278 (0.275)	Data 0.000 (0.001)	Loss 2.1449 (2.4313)	Prec@1 28.125 (20.826)	Prec@5 79.688 (71.678)
2021-12-07 21:40:21 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.277 (0.275)	Data 0.000 (0.001)	Loss 2.4010 (2.4274)	Prec@1 28.906 (20.997)	Prec@5 62.500 (71.814)
2021-12-07 21:40:24 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.276 (0.275)	Data 0.000 (0.001)	Loss 2.0526 (2.4257)	Prec@1 25.781 (21.110)	Prec@5 78.125 (71.909)
2021-12-07 21:40:27 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.276 (0.275)	Data 0.000 (0.001)	Loss 2.2180 (2.4216)	Prec@1 21.875 (21.198)	Prec@5 75.781 (72.111)
2021-12-07 21:40:30 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.280 (0.275)	Data 0.000 (0.001)	Loss 1.9674 (2.4142)	Prec@1 29.688 (21.302)	Prec@5 85.156 (72.275)
2021-12-07 21:40:32 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.276 (0.275)	Data 0.000 (0.001)	Loss 2.1846 (2.4077)	Prec@1 26.562 (21.365)	Prec@5 76.562 (72.427)
2021-12-07 21:40:35 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.312 (0.276)	Data 0.000 (0.001)	Loss 2.1588 (2.4023)	Prec@1 32.031 (21.539)	Prec@5 80.469 (72.603)
2021-12-07 21:40:39 - INFO - TRAINING - Epoch: [0][390/391]	Time 1.378 (0.279)	Data 0.000 (0.001)	Loss 2.1397 (2.3999)	Prec@1 25.000 (21.638)	Prec@5 72.500 (72.718)
