2021-12-07 21:25:12 - INFO - saving to ./results/2021-12-07_21-25-12
2021-12-07 21:25:12 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-25-12', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:25:12 - INFO - creating model fake generator (student)
2021-12-07 21:25:12 - INFO - creating model real generator (student)
2021-12-07 21:25:14 - INFO - number of parameters: 11094154
2021-12-07 21:25:16 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.943 (1.943)	Data 0.180 (0.180)	Loss 2.3629 (2.3629)	Prec@1 9.375 (9.375)	Prec@5 53.125 (53.125)
2021-12-07 21:26:00 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.278 (0.284)	Data 0.000 (0.001)	Loss 2.6935 (2.4887)	Prec@1 18.750 (19.211)	Prec@5 64.844 (69.187)
2021-12-07 21:26:03 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.276 (0.283)	Data 0.000 (0.001)	Loss 2.4478 (2.4894)	Prec@1 17.188 (19.262)	Prec@5 76.562 (69.399)
2021-12-07 21:26:06 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.281 (0.283)	Data 0.000 (0.001)	Loss 2.5077 (2.4913)	Prec@1 20.312 (19.290)	Prec@5 70.312 (69.402)
2021-12-07 21:26:09 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.279 (0.283)	Data 0.000 (0.001)	Loss 2.2829 (2.4877)	Prec@1 20.312 (19.319)	Prec@5 70.312 (69.597)
2021-12-07 21:26:11 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.279 (0.282)	Data 0.000 (0.001)	Loss 2.4901 (2.4846)	Prec@1 19.531 (19.349)	Prec@5 73.438 (69.776)
2021-12-07 21:26:14 - INFO - TRAINING - Epoch: [0][210/391]	Time 0.280 (0.282)	Data 0.000 (0.001)	Loss 2.3621 (2.4815)	Prec@1 18.750 (19.413)	Prec@5 75.000 (69.909)
2021-12-07 21:26:17 - INFO - TRAINING - Epoch: [0][220/391]	Time 0.277 (0.282)	Data 0.000 (0.001)	Loss 2.2195 (2.4750)	Prec@1 27.344 (19.549)	Prec@5 78.125 (70.118)
2021-12-07 21:26:20 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.280 (0.282)	Data 0.000 (0.001)	Loss 2.3446 (2.4687)	Prec@1 16.406 (19.599)	Prec@5 75.781 (70.350)
2021-12-07 21:26:22 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.279 (0.282)	Data 0.000 (0.001)	Loss 2.3306 (2.4626)	Prec@1 28.125 (19.693)	Prec@5 73.438 (70.533)
2021-12-07 21:26:25 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.280 (0.282)	Data 0.000 (0.001)	Loss 2.4182 (2.4579)	Prec@1 22.656 (19.780)	Prec@5 74.219 (70.717)
2021-12-07 21:26:28 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.279 (0.282)	Data 0.000 (0.001)	Loss 2.8264 (2.4621)	Prec@1 21.094 (19.837)	Prec@5 64.062 (70.744)
2021-12-07 21:26:31 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.281 (0.282)	Data 0.000 (0.001)	Loss 2.2807 (2.4590)	Prec@1 21.094 (19.967)	Prec@5 78.125 (70.883)
2021-12-07 21:26:34 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.279 (0.281)	Data 0.000 (0.001)	Loss 2.4495 (2.4602)	Prec@1 22.656 (19.937)	Prec@5 71.094 (70.849)
2021-12-07 21:26:36 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.279 (0.281)	Data 0.000 (0.001)	Loss 2.2801 (2.4555)	Prec@1 19.531 (19.985)	Prec@5 75.000 (71.062)
2021-12-07 21:26:39 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.278 (0.281)	Data 0.000 (0.001)	Loss 2.1753 (2.4521)	Prec@1 25.781 (19.991)	Prec@5 75.000 (71.190)
2021-12-07 21:26:42 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.277 (0.281)	Data 0.000 (0.001)	Loss 2.0575 (2.4483)	Prec@1 22.656 (20.064)	Prec@5 84.375 (71.325)
2021-12-07 21:26:45 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.278 (0.281)	Data 0.000 (0.001)	Loss 2.0382 (2.4430)	Prec@1 26.562 (20.171)	Prec@5 82.812 (71.510)
2021-12-07 21:26:48 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.279 (0.281)	Data 0.000 (0.001)	Loss 2.3810 (2.4375)	Prec@1 17.969 (20.261)	Prec@5 74.219 (71.639)
2021-12-07 21:26:50 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.280 (0.281)	Data 0.000 (0.001)	Loss 2.2344 (2.4341)	Prec@1 22.656 (20.292)	Prec@5 78.125 (71.760)
2021-12-07 21:26:53 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.282 (0.281)	Data 0.000 (0.001)	Loss 2.1282 (2.4310)	Prec@1 32.031 (20.393)	Prec@5 79.688 (71.848)
2021-12-07 21:26:56 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.279 (0.281)	Data 0.000 (0.001)	Loss 2.3884 (2.4295)	Prec@1 20.312 (20.384)	Prec@5 71.094 (71.910)
2021-12-07 21:26:59 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.281 (0.281)	Data 0.000 (0.001)	Loss 2.2701 (2.4254)	Prec@1 25.000 (20.498)	Prec@5 75.781 (71.989)
2021-12-07 21:27:02 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.281 (0.281)	Data 0.000 (0.001)	Loss 2.0109 (2.4190)	Prec@1 22.656 (20.604)	Prec@5 82.031 (72.129)
2021-12-07 21:27:05 - INFO - TRAINING - Epoch: [0][390/391]	Time 1.327 (0.284)	Data 0.000 (0.001)	Loss 2.4954 (2.4149)	Prec@1 17.500 (20.722)	Prec@5 68.750 (72.250)
