2021-12-07 22:12:48 - INFO - saving to ./results/2021-12-07_22-12-48
2021-12-07 22:12:48 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_22-12-48', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 22:12:48 - INFO - creating model fake generator (student)
2021-12-07 22:12:48 - INFO - creating model real generator (student)
2021-12-07 22:12:50 - INFO - number of parameters: 11094154
2021-12-07 22:12:52 - INFO - TRAINING - Epoch: [0][0/391]	Time 0.949 (0.949)	Data 0.180 (0.180)	Loss 2.3951 (2.3951)	Prec@1 7.812 (7.812)	Prec@5 51.562 (51.562)
2021-12-07 22:13:01 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.083 (0.092)	Data 0.000 (0.002)	Loss 2.3378 (2.4431)	Prec@1 21.094 (18.940)	Prec@5 75.000 (69.785)
2021-12-07 22:13:02 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.084 (0.091)	Data 0.000 (0.002)	Loss 2.3818 (2.4413)	Prec@1 17.969 (19.189)	Prec@5 73.438 (70.190)
2021-12-07 22:13:02 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.084 (0.091)	Data 0.000 (0.001)	Loss 2.4574 (2.4376)	Prec@1 25.000 (19.370)	Prec@5 71.875 (70.652)
2021-12-07 22:13:03 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.085 (0.090)	Data 0.000 (0.001)	Loss 2.2988 (2.4271)	Prec@1 24.219 (19.731)	Prec@5 78.125 (71.271)
2021-12-07 22:13:04 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.084 (0.090)	Data 0.000 (0.001)	Loss 2.0999 (2.4237)	Prec@1 28.125 (19.981)	Prec@5 81.250 (71.725)
2021-12-07 22:13:05 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.084 (0.090)	Data 0.000 (0.001)	Loss 2.3146 (2.4179)	Prec@1 31.250 (20.225)	Prec@5 73.438 (72.108)
2021-12-07 22:13:06 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.085 (0.089)	Data 0.000 (0.001)	Loss 2.3490 (2.4097)	Prec@1 19.531 (20.445)	Prec@5 78.906 (72.437)
2021-12-07 22:13:07 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.084 (0.089)	Data 0.000 (0.001)	Loss 2.1875 (2.4041)	Prec@1 31.250 (20.727)	Prec@5 81.250 (72.807)
2021-12-07 22:13:08 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.084 (0.089)	Data 0.000 (0.001)	Loss 2.3602 (2.4009)	Prec@1 22.656 (20.889)	Prec@5 78.125 (73.094)
2021-12-07 22:13:08 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.084 (0.089)	Data 0.000 (0.001)	Loss 2.3442 (2.3976)	Prec@1 23.438 (21.035)	Prec@5 75.000 (73.364)
2021-12-07 22:13:09 - INFO - TRAINING - Epoch: [0][210/391]	Time 0.084 (0.089)	Data 0.000 (0.001)	Loss 2.3511 (2.3944)	Prec@1 24.219 (21.112)	Prec@5 77.344 (73.574)
2021-12-07 22:13:10 - INFO - TRAINING - Epoch: [0][220/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 2.2943 (2.3898)	Prec@1 27.344 (21.260)	Prec@5 75.000 (73.858)
2021-12-07 22:13:11 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.084 (0.088)	Data 0.000 (0.001)	Loss 2.4958 (2.3857)	Prec@1 23.438 (21.422)	Prec@5 74.219 (74.100)
2021-12-07 22:13:12 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.084 (0.088)	Data 0.000 (0.001)	Loss 2.2890 (2.3790)	Prec@1 22.656 (21.548)	Prec@5 79.688 (74.313)
2021-12-07 22:13:13 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 2.4028 (2.3731)	Prec@1 17.188 (21.682)	Prec@5 75.000 (74.549)
2021-12-07 22:13:14 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.084 (0.088)	Data 0.000 (0.001)	Loss 2.1726 (2.3660)	Prec@1 26.562 (21.875)	Prec@5 85.156 (74.835)
2021-12-07 22:13:14 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.084 (0.088)	Data 0.000 (0.001)	Loss 2.2250 (2.3628)	Prec@1 21.875 (21.950)	Prec@5 81.250 (74.983)
2021-12-07 22:13:15 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.084 (0.088)	Data 0.000 (0.001)	Loss 2.2297 (2.3578)	Prec@1 30.469 (22.156)	Prec@5 82.031 (75.206)
2021-12-07 22:13:16 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 2.2150 (2.3523)	Prec@1 25.000 (22.283)	Prec@5 77.344 (75.354)
2021-12-07 22:13:17 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.085 (0.088)	Data 0.000 (0.001)	Loss 2.0628 (2.3464)	Prec@1 28.906 (22.415)	Prec@5 79.688 (75.524)
2021-12-07 22:13:18 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.084 (0.087)	Data 0.000 (0.001)	Loss 2.2072 (2.3385)	Prec@1 28.125 (22.583)	Prec@5 83.594 (75.769)
2021-12-07 22:13:19 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.084 (0.087)	Data 0.000 (0.001)	Loss 2.0679 (2.3318)	Prec@1 30.469 (22.707)	Prec@5 83.594 (75.995)
2021-12-07 22:13:19 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.086 (0.087)	Data 0.000 (0.001)	Loss 1.9107 (2.3253)	Prec@1 33.594 (22.852)	Prec@5 85.938 (76.213)
2021-12-07 22:13:20 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.084 (0.087)	Data 0.000 (0.001)	Loss 1.9102 (2.3193)	Prec@1 31.250 (22.993)	Prec@5 83.594 (76.400)
2021-12-07 22:13:21 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.084 (0.087)	Data 0.000 (0.001)	Loss 2.2035 (2.3149)	Prec@1 26.562 (23.108)	Prec@5 78.125 (76.547)
2021-12-07 22:13:22 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.084 (0.087)	Data 0.000 (0.001)	Loss 2.0641 (2.3081)	Prec@1 32.812 (23.262)	Prec@5 87.500 (76.746)
2021-12-07 22:13:23 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.084 (0.087)	Data 0.000 (0.001)	Loss 1.9324 (2.3011)	Prec@1 36.719 (23.429)	Prec@5 82.031 (76.933)
2021-12-07 22:13:24 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.085 (0.087)	Data 0.000 (0.001)	Loss 2.0719 (2.2940)	Prec@1 18.750 (23.511)	Prec@5 84.375 (77.110)
2021-12-07 22:13:25 - INFO - TRAINING - Epoch: [0][390/391]	Time 0.611 (0.088)	Data 0.000 (0.001)	Loss 2.1271 (2.2892)	Prec@1 22.500 (23.602)	Prec@5 85.000 (77.268)
