2021-12-07 21:43:33 - INFO - saving to ./results/2021-12-07_21-43-33
2021-12-07 21:43:33 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-43-33', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:43:33 - INFO - creating model fake generator (student)
2021-12-07 21:43:33 - INFO - creating model real generator (student)
2021-12-07 21:43:34 - INFO - number of parameters: 11094154
2021-12-07 21:43:37 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.915 (1.915)	Data 0.187 (0.187)	Loss 2.4142 (2.4142)	Prec@1 4.688 (4.688)	Prec@5 47.656 (47.656)
2021-12-07 21:44:46 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.273 (0.281)	Data 0.000 (0.001)	Loss 2.5253 (2.4736)	Prec@1 20.312 (19.491)	Prec@5 71.875 (70.353)
2021-12-07 21:44:48 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.274 (0.281)	Data 0.000 (0.001)	Loss 2.1557 (2.4693)	Prec@1 26.562 (19.672)	Prec@5 80.469 (70.495)
2021-12-07 21:44:51 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.273 (0.280)	Data 0.000 (0.001)	Loss 2.3263 (2.4653)	Prec@1 25.781 (19.788)	Prec@5 67.969 (70.690)
2021-12-07 21:44:54 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.272 (0.280)	Data 0.000 (0.001)	Loss 2.2781 (2.4608)	Prec@1 17.188 (19.907)	Prec@5 75.000 (70.919)
2021-12-07 21:44:57 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.274 (0.280)	Data 0.000 (0.001)	Loss 2.3558 (2.4574)	Prec@1 21.875 (19.953)	Prec@5 81.250 (71.091)
2021-12-07 21:44:59 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.274 (0.279)	Data 0.000 (0.001)	Loss 2.3435 (2.4539)	Prec@1 20.312 (20.014)	Prec@5 78.125 (71.275)
2021-12-07 21:45:02 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.274 (0.279)	Data 0.000 (0.001)	Loss 2.6609 (2.4540)	Prec@1 23.438 (20.114)	Prec@5 67.188 (71.295)
2021-12-07 21:45:05 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.273 (0.279)	Data 0.000 (0.001)	Loss 2.2574 (2.4523)	Prec@1 24.219 (20.106)	Prec@5 75.000 (71.364)
2021-12-07 21:45:07 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.274 (0.279)	Data 0.000 (0.001)	Loss 2.3218 (2.4471)	Prec@1 22.656 (20.206)	Prec@5 79.688 (71.490)
2021-12-07 21:45:10 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.272 (0.279)	Data 0.000 (0.001)	Loss 2.3037 (2.4408)	Prec@1 19.531 (20.333)	Prec@5 73.438 (71.669)
2021-12-07 21:45:13 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.275 (0.278)	Data 0.000 (0.001)	Loss 2.3925 (2.4372)	Prec@1 29.688 (20.406)	Prec@5 76.562 (71.757)
2021-12-07 21:45:16 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.274 (0.278)	Data 0.000 (0.001)	Loss 2.2013 (2.4372)	Prec@1 27.344 (20.505)	Prec@5 78.906 (71.804)
2021-12-07 21:45:18 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.274 (0.278)	Data 0.000 (0.001)	Loss 2.5593 (2.4373)	Prec@1 16.406 (20.550)	Prec@5 69.531 (71.856)
2021-12-07 21:45:21 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.273 (0.278)	Data 0.000 (0.001)	Loss 2.4318 (2.4341)	Prec@1 18.750 (20.616)	Prec@5 75.781 (71.891)
2021-12-07 21:45:25 - INFO - TRAINING - Epoch: [0][390/391]	Time 1.320 (0.280)	Data 0.000 (0.001)	Loss 2.2951 (2.4306)	Prec@1 16.250 (20.684)	Prec@5 80.000 (72.012)
