2021-12-07 21:32:53 - INFO - saving to ./results/2021-12-07_21-32-53
2021-12-07 21:32:53 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_21-32-53', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 21:32:53 - INFO - creating model fake generator (student)
2021-12-07 21:32:53 - INFO - creating model real generator (student)
2021-12-07 21:32:54 - INFO - number of parameters: 20798602
2021-12-07 21:32:58 - INFO - TRAINING - Epoch: [0][0/391]	Time 2.654 (2.654)	Data 0.175 (0.175)	Loss 2.3663 (2.3663)	Prec@1 10.938 (10.938)	Prec@5 49.219 (49.219)
2021-12-07 21:33:35 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.313 (0.329)	Data 0.000 (0.002)	Loss 2.4884 (2.6202)	Prec@1 19.531 (13.778)	Prec@5 66.406 (59.930)
2021-12-07 21:33:38 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.314 (0.327)	Data 0.000 (0.001)	Loss 2.7086 (2.6193)	Prec@1 14.844 (14.003)	Prec@5 62.500 (60.371)
2021-12-07 21:33:41 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.314 (0.326)	Data 0.000 (0.001)	Loss 2.8074 (2.6191)	Prec@1 17.969 (14.284)	Prec@5 60.938 (60.865)
2021-12-07 21:33:44 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.312 (0.325)	Data 0.000 (0.001)	Loss 2.5072 (2.6155)	Prec@1 14.844 (14.399)	Prec@5 65.625 (61.113)
2021-12-07 21:33:47 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.312 (0.325)	Data 0.000 (0.001)	Loss 2.5942 (2.6181)	Prec@1 13.281 (14.378)	Prec@5 70.312 (61.316)
2021-12-07 21:33:50 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.315 (0.324)	Data 0.000 (0.001)	Loss 2.5332 (2.6172)	Prec@1 18.750 (14.478)	Prec@5 66.406 (61.577)
2021-12-07 21:33:54 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.314 (0.323)	Data 0.000 (0.001)	Loss 2.5379 (2.6160)	Prec@1 17.188 (14.637)	Prec@5 67.969 (61.758)
2021-12-07 21:33:57 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.313 (0.323)	Data 0.000 (0.001)	Loss 2.6054 (2.6095)	Prec@1 13.281 (14.758)	Prec@5 63.281 (61.964)
2021-12-07 21:34:00 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.316 (0.322)	Data 0.000 (0.001)	Loss 2.4350 (2.6030)	Prec@1 16.406 (14.933)	Prec@5 71.094 (62.271)
2021-12-07 21:34:03 - INFO - TRAINING - Epoch: [0][210/391]	Time 0.314 (0.322)	Data 0.000 (0.001)	Loss 2.4703 (2.5976)	Prec@1 16.406 (15.129)	Prec@5 69.531 (62.541)
2021-12-07 21:34:06 - INFO - TRAINING - Epoch: [0][220/391]	Time 0.313 (0.321)	Data 0.000 (0.001)	Loss 2.6038 (2.5938)	Prec@1 21.875 (15.282)	Prec@5 71.094 (62.772)
2021-12-07 21:34:09 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.320 (0.321)	Data 0.000 (0.001)	Loss 2.5815 (2.5905)	Prec@1 20.312 (15.419)	Prec@5 64.062 (63.017)
2021-12-07 21:34:12 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.317 (0.321)	Data 0.000 (0.001)	Loss 2.3227 (2.5856)	Prec@1 24.219 (15.589)	Prec@5 75.781 (63.249)
2021-12-07 21:34:16 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.316 (0.321)	Data 0.000 (0.001)	Loss 2.4397 (2.5799)	Prec@1 14.844 (15.706)	Prec@5 74.219 (63.530)
2021-12-07 21:34:19 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.317 (0.321)	Data 0.000 (0.001)	Loss 2.4635 (2.5776)	Prec@1 16.406 (15.718)	Prec@5 71.875 (63.748)
2021-12-07 21:34:22 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.319 (0.320)	Data 0.000 (0.001)	Loss 2.4577 (2.5747)	Prec@1 12.500 (15.778)	Prec@5 75.781 (63.956)
2021-12-07 21:34:25 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.317 (0.320)	Data 0.000 (0.001)	Loss 2.4373 (2.5696)	Prec@1 19.531 (15.961)	Prec@5 75.781 (64.174)
2021-12-07 21:34:28 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.321 (0.320)	Data 0.000 (0.001)	Loss 2.5143 (2.5663)	Prec@1 19.531 (16.046)	Prec@5 72.656 (64.377)
2021-12-07 21:34:31 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.329 (0.320)	Data 0.000 (0.001)	Loss 2.4786 (2.5597)	Prec@1 17.969 (16.238)	Prec@5 68.750 (64.592)
2021-12-07 21:34:35 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.320 (0.320)	Data 0.000 (0.001)	Loss 2.2473 (2.5525)	Prec@1 20.312 (16.366)	Prec@5 80.469 (64.879)
2021-12-07 21:34:38 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.317 (0.320)	Data 0.000 (0.001)	Loss 2.6276 (2.5490)	Prec@1 20.312 (16.504)	Prec@5 63.281 (65.090)
2021-12-07 21:34:41 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.320 (0.320)	Data 0.000 (0.001)	Loss 2.5064 (2.5475)	Prec@1 18.750 (16.564)	Prec@5 65.625 (65.214)
2021-12-07 21:34:44 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.319 (0.320)	Data 0.000 (0.001)	Loss 2.4939 (2.5433)	Prec@1 16.406 (16.619)	Prec@5 71.875 (65.439)
2021-12-07 21:34:47 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.323 (0.320)	Data 0.000 (0.001)	Loss 2.4878 (2.5384)	Prec@1 17.188 (16.682)	Prec@5 72.656 (65.596)
2021-12-07 21:34:51 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.320 (0.320)	Data 0.000 (0.001)	Loss 2.5756 (2.5359)	Prec@1 17.969 (16.722)	Prec@5 60.938 (65.727)
2021-12-07 21:34:54 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.319 (0.320)	Data 0.000 (0.001)	Loss 2.5034 (2.5341)	Prec@1 15.625 (16.821)	Prec@5 74.219 (65.855)
2021-12-07 21:34:57 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.319 (0.320)	Data 0.000 (0.001)	Loss 2.3212 (2.5312)	Prec@1 28.125 (16.845)	Prec@5 70.312 (65.943)
2021-12-07 21:35:02 - INFO - TRAINING - Epoch: [0][390/391]	Time 1.862 (0.324)	Data 0.000 (0.001)	Loss 2.3898 (2.5259)	Prec@1 22.500 (16.946)	Prec@5 71.250 (66.168)
