2021-12-07 23:23:26 - INFO - saving to ./results/2021-12-07_23-23-26
2021-12-07 23:23:26 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_23-23-26', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 23:23:26 - INFO - creating model fake generator (student)
2021-12-07 23:23:26 - INFO - creating model real generator (student)
2021-12-07 23:23:27 - INFO - number of parameters: 11094154
2021-12-07 23:23:29 - INFO - TRAINING - Epoch: [0][0/391]	Time 1.081 (1.081)	Data 0.182 (0.182)	Loss 2.3673 (2.3673)	Prec@1 10.938 (10.938)	Prec@5 52.344 (52.344)
2021-12-07 23:23:44 - INFO - TRAINING - Epoch: [0][110/391]	Time 0.136 (0.144)	Data 0.000 (0.002)	Loss 2.4760 (2.5537)	Prec@1 15.625 (14.105)	Prec@5 64.062 (60.367)
2021-12-07 23:23:45 - INFO - TRAINING - Epoch: [0][120/391]	Time 0.134 (0.143)	Data 0.000 (0.002)	Loss 2.5077 (2.5446)	Prec@1 17.969 (14.424)	Prec@5 66.406 (60.834)
2021-12-07 23:23:47 - INFO - TRAINING - Epoch: [0][130/391]	Time 0.137 (0.142)	Data 0.000 (0.001)	Loss 2.1764 (2.5265)	Prec@1 16.406 (14.814)	Prec@5 78.906 (61.665)
2021-12-07 23:23:48 - INFO - TRAINING - Epoch: [0][140/391]	Time 0.135 (0.142)	Data 0.000 (0.001)	Loss 2.1917 (2.5070)	Prec@1 20.312 (15.281)	Prec@5 78.125 (62.511)
2021-12-07 23:23:50 - INFO - TRAINING - Epoch: [0][150/391]	Time 0.136 (0.141)	Data 0.000 (0.001)	Loss 2.1702 (2.4888)	Prec@1 20.312 (15.604)	Prec@5 73.438 (63.245)
2021-12-07 23:23:51 - INFO - TRAINING - Epoch: [0][160/391]	Time 0.137 (0.141)	Data 0.000 (0.001)	Loss 2.3163 (2.4726)	Prec@1 20.312 (15.926)	Prec@5 69.531 (63.902)
2021-12-07 23:23:52 - INFO - TRAINING - Epoch: [0][170/391]	Time 0.136 (0.141)	Data 0.000 (0.001)	Loss 2.4462 (2.4592)	Prec@1 13.281 (16.164)	Prec@5 64.844 (64.442)
2021-12-07 23:23:54 - INFO - TRAINING - Epoch: [0][180/391]	Time 0.138 (0.141)	Data 0.000 (0.001)	Loss 2.0968 (2.4411)	Prec@1 21.875 (16.531)	Prec@5 75.781 (65.085)
2021-12-07 23:23:55 - INFO - TRAINING - Epoch: [0][190/391]	Time 0.136 (0.140)	Data 0.000 (0.001)	Loss 2.1348 (2.4270)	Prec@1 28.125 (16.832)	Prec@5 76.562 (65.551)
2021-12-07 23:23:56 - INFO - TRAINING - Epoch: [0][200/391]	Time 0.145 (0.140)	Data 0.000 (0.001)	Loss 2.1098 (2.4127)	Prec@1 21.094 (17.063)	Prec@5 73.438 (66.041)
2021-12-07 23:23:58 - INFO - TRAINING - Epoch: [0][210/391]	Time 0.135 (0.140)	Data 0.000 (0.001)	Loss 1.9866 (2.3990)	Prec@1 22.656 (17.295)	Prec@5 80.469 (66.488)
2021-12-07 23:23:59 - INFO - TRAINING - Epoch: [0][220/391]	Time 0.135 (0.140)	Data 0.000 (0.001)	Loss 2.0747 (2.3865)	Prec@1 28.125 (17.513)	Prec@5 82.031 (66.961)
2021-12-07 23:24:01 - INFO - TRAINING - Epoch: [0][230/391]	Time 0.137 (0.140)	Data 0.000 (0.001)	Loss 2.1656 (2.3738)	Prec@1 17.969 (17.681)	Prec@5 75.000 (67.397)
2021-12-07 23:24:02 - INFO - TRAINING - Epoch: [0][240/391]	Time 0.137 (0.140)	Data 0.000 (0.001)	Loss 2.0488 (2.3632)	Prec@1 21.875 (17.816)	Prec@5 76.562 (67.761)
2021-12-07 23:24:03 - INFO - TRAINING - Epoch: [0][250/391]	Time 0.134 (0.140)	Data 0.000 (0.001)	Loss 2.0892 (2.3532)	Prec@1 19.531 (17.950)	Prec@5 78.906 (68.106)
2021-12-07 23:24:05 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.137 (0.139)	Data 0.000 (0.001)	Loss 1.9628 (2.3440)	Prec@1 21.875 (18.133)	Prec@5 80.469 (68.436)
2021-12-07 23:24:06 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.136 (0.139)	Data 0.000 (0.001)	Loss 2.2446 (2.3345)	Prec@1 18.750 (18.295)	Prec@5 69.531 (68.744)
2021-12-07 23:24:07 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.134 (0.139)	Data 0.000 (0.001)	Loss 2.1367 (2.3272)	Prec@1 21.094 (18.380)	Prec@5 75.000 (69.031)
2021-12-07 23:24:09 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.136 (0.139)	Data 0.000 (0.001)	Loss 2.1717 (2.3185)	Prec@1 20.312 (18.511)	Prec@5 72.656 (69.303)
2021-12-07 23:24:10 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.136 (0.139)	Data 0.000 (0.001)	Loss 2.2829 (2.3118)	Prec@1 17.969 (18.649)	Prec@5 65.625 (69.534)
2021-12-07 23:24:11 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.136 (0.139)	Data 0.000 (0.001)	Loss 1.9715 (2.3045)	Prec@1 28.125 (18.773)	Prec@5 80.469 (69.745)
2021-12-07 23:24:13 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.135 (0.139)	Data 0.000 (0.001)	Loss 2.1124 (2.2967)	Prec@1 19.531 (18.959)	Prec@5 80.469 (69.979)
2021-12-07 23:24:14 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.138 (0.139)	Data 0.000 (0.001)	Loss 2.0995 (2.2895)	Prec@1 21.875 (19.104)	Prec@5 78.906 (70.277)
2021-12-07 23:24:15 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.137 (0.139)	Data 0.000 (0.001)	Loss 2.2322 (2.2835)	Prec@1 18.750 (19.229)	Prec@5 73.438 (70.480)
2021-12-07 23:24:17 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.136 (0.139)	Data 0.000 (0.001)	Loss 1.9657 (2.2776)	Prec@1 28.906 (19.340)	Prec@5 77.344 (70.669)
2021-12-07 23:24:18 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.136 (0.139)	Data 0.000 (0.001)	Loss 1.9848 (2.2716)	Prec@1 23.438 (19.417)	Prec@5 79.688 (70.856)
2021-12-07 23:24:20 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.137 (0.138)	Data 0.000 (0.001)	Loss 1.9808 (2.2674)	Prec@1 25.000 (19.472)	Prec@5 78.906 (70.988)
2021-12-07 23:24:21 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.136 (0.138)	Data 0.000 (0.001)	Loss 1.9032 (2.2624)	Prec@1 29.688 (19.624)	Prec@5 78.125 (71.174)
2021-12-07 23:24:23 - INFO - TRAINING - Epoch: [0][390/391]	Time 0.672 (0.140)	Data 0.000 (0.001)	Loss 2.2018 (2.2594)	Prec@1 25.000 (19.676)	Prec@5 72.500 (71.368)
