2021-12-07 22:42:34 - INFO - saving to ./results/2021-12-07_22-42-34
2021-12-07 22:42:34 - DEBUG - run arguments: Namespace(batch_size=128, dataset='cifar10', epochs=250, evaluate=None, gpus='0', input_size=None, lr=0.1, model='resnet_binary', model_config='', momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2021-12-07_22-42-34', start_epoch=0, type='torch.cuda.FloatTensor', weight_decay=0.0001, workers=8)
2021-12-07 22:42:34 - INFO - creating model fake generator (student)
2021-12-07 22:42:34 - INFO - creating model real generator (student)
2021-12-07 22:42:35 - INFO - number of parameters: 11094154
2021-12-07 22:42:37 - INFO - TRAINING - Epoch: [0][0/391]	Time 0.828 (0.828)	Data 0.158 (0.158)	Loss 2.3568 (2.3568)	Prec@1 16.406 (16.406)	Prec@5 46.094 (46.094)
2021-12-07 22:42:49 - INFO - TRAINING - Epoch: [0][260/391]	Time 0.044 (0.048)	Data 0.000 (0.001)	Loss 2.0646 (2.3452)	Prec@1 18.750 (17.774)	Prec@5 75.781 (68.187)
2021-12-07 22:42:49 - INFO - TRAINING - Epoch: [0][270/391]	Time 0.044 (0.048)	Data 0.000 (0.001)	Loss 2.1135 (2.3358)	Prec@1 21.875 (17.983)	Prec@5 75.781 (68.511)
2021-12-07 22:42:49 - INFO - TRAINING - Epoch: [0][280/391]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 1.9722 (2.3273)	Prec@1 32.031 (18.180)	Prec@5 85.938 (68.803)
2021-12-07 22:42:50 - INFO - TRAINING - Epoch: [0][290/391]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 1.9903 (2.3196)	Prec@1 25.781 (18.323)	Prec@5 85.938 (69.069)
2021-12-07 22:42:50 - INFO - TRAINING - Epoch: [0][300/391]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 2.0161 (2.3113)	Prec@1 24.219 (18.540)	Prec@5 78.906 (69.363)
2021-12-07 22:42:51 - INFO - TRAINING - Epoch: [0][310/391]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 2.2283 (2.3059)	Prec@1 13.281 (18.617)	Prec@5 71.875 (69.524)
2021-12-07 22:42:51 - INFO - TRAINING - Epoch: [0][320/391]	Time 0.046 (0.047)	Data 0.000 (0.001)	Loss 1.9903 (2.2989)	Prec@1 26.562 (18.777)	Prec@5 79.688 (69.765)
2021-12-07 22:42:52 - INFO - TRAINING - Epoch: [0][330/391]	Time 0.045 (0.047)	Data 0.000 (0.001)	Loss 2.1165 (2.2934)	Prec@1 15.625 (18.830)	Prec@5 78.125 (69.904)
2021-12-07 22:42:52 - INFO - TRAINING - Epoch: [0][340/391]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 2.1328 (2.2874)	Prec@1 20.312 (18.940)	Prec@5 71.875 (70.065)
2021-12-07 22:42:53 - INFO - TRAINING - Epoch: [0][350/391]	Time 0.045 (0.047)	Data 0.000 (0.001)	Loss 2.0970 (2.2822)	Prec@1 22.656 (19.008)	Prec@5 75.000 (70.244)
2021-12-07 22:42:53 - INFO - TRAINING - Epoch: [0][360/391]	Time 0.044 (0.047)	Data 0.000 (0.001)	Loss 2.1715 (2.2781)	Prec@1 22.656 (19.092)	Prec@5 72.656 (70.375)
2021-12-07 22:42:53 - INFO - TRAINING - Epoch: [0][370/391]	Time 0.045 (0.047)	Data 0.000 (0.000)	Loss 2.1701 (2.2736)	Prec@1 25.000 (19.135)	Prec@5 74.219 (70.607)
2021-12-07 22:42:54 - INFO - TRAINING - Epoch: [0][380/391]	Time 0.044 (0.047)	Data 0.000 (0.000)	Loss 1.9843 (2.2700)	Prec@1 21.875 (19.224)	Prec@5 83.594 (70.751)
2021-12-07 22:42:55 - INFO - TRAINING - Epoch: [0][390/391]	Time 0.538 (0.048)	Data 0.000 (0.000)	Loss 2.2046 (2.2674)	Prec@1 20.000 (19.256)	Prec@5 80.000 (70.860)
